store_location,item_id,size,color,system_count,last_updated
Flatiron,SKU-010,26,Raw Denim,3,2026-06-29
Flatiron,SKU-010,26,Vintage Blue,0,2026-06-26
Flatiron,SKU-010,27,Indigo,4,2026-07-01
Flatiron,SKU-010,27,Black,12,2026-06-26
Flatiron,SKU-010,27,White,6,2026-06-24
Flatiron,SKU-010,27,Stone Wash,0,2026-07-04
Flatiron,SKU-010,27,Raw Denim,2,2026-07-05
Flatiron,SKU-010,27,Vintage Blue,9,2026-06-28
Flatiron,SKU-010,28,Indigo,7,2026-07-02
Flatiron,SKU-010,28,Black,2,2026-06-25
Flatiron,SKU-010,28,White,3,2026-06-30
Flatiron,SKU-010,28,Stone Wash,4,2026-06-23
Flatiron,SKU-010,28,Raw Denim,5,2026-06-30
Flatiron,SKU-010,28,Vintage Blue,2,2026-06-28
Flatiron,SKU-010,29,Indigo,0,2026-06-23
Flatiron,SKU-010,29,Black,0,2026-06-24
Flatiron,SKU-010,29,White,3,2026-06-24
Flatiron,SKU-010,29,Stone Wash,8,2026-06-26
Flatiron,SKU-010,29,Raw Denim,3,2026-07-02
Flatiron,SKU-010,29,Vintage Blue,0,2026-06-26
Flatiron,SKU-010,30,Indigo,5,2026-06-25
Flatiron,SKU-010,30,Black,7,2026-07-03
Flatiron,SKU-010,30,White,0,2026-07-01
Flatiron,SKU-010,30,Stone Wash,0,2026-07-02
Flatiron,SKU-010,30,Raw Denim,0,2026-06-29
Flatiron,SKU-010,30,Vintage Blue,3,2026-06-30
Flatiron,SKU-010,31,Indigo,2,2026-06-27
Flatiron,SKU-010,31,Black,2,2026-07-03
Flatiron,SKU-010,31,White,0,2026-06-26
Flatiron,SKU-010,31,Stone Wash,0,2026-07-03
Flatiron,SKU-010,31,Raw Denim,1,2026-07-04
Flatiron,SKU-010,31,Vintage Blue,2,2026-06-22
Flatiron,SKU-010,32,Indigo,2,2026-07-01
Flatiron,SKU-010,32,Black,3,2026-06-30
Flatiron,SKU-010,32,White,4,2026-06-25
Flatiron,SKU-010,32,Stone Wash,1,2026-06-27
Flatiron,SKU-010,32,Raw Denim,0,2026-07-02
Flatiron,SKU-010,32,Vintage Blue,0,2026-06-26
Flatiron,SKU-010,33,Indigo,8,2026-06-29
Flatiron,SKU-010,33,Black,0,2026-06-28
Flatiron,SKU-010,33,White,2,2026-06-24
Flatiron,SKU-010,33,Stone Wash,0,2026-07-03
Flatiron,SKU-010,33,Raw Denim,1,2026-06-25
Flatiron,SKU-010,33,Vintage Blue,0,2026-06-23
Flatiron,SKU-010,34,Indigo,6,2026-07-03
Flatiron,SKU-010,34,Black,5,2026-06-25
Flatiron,SKU-010,34,White,1,2026-07-02
Flatiron,SKU-010,34,Stone Wash,4,2026-06-24
Flatiron,SKU-010,34,Raw Denim,0,2026-06-27
Flatiron,SKU-010,34,Vintage Blue,8,2026-07-05
Flatiron,SKU-011,XS,Indigo,9,2026-06-25
Flatiron,SKU-011,XS,Black,0,2026-07-04
Flatiron,SKU-011,XS,Stone Wash,1,2026-07-03
Flatiron,SKU-011,XS,Raw Denim,6,2026-06-26
Flatiron,SKU-011,S,Indigo,2,2026-07-06
Flatiron,SKU-011,S,Black,5,2026-07-03
Flatiron,SKU-011,S,Stone Wash,4,2026-06-29
Flatiron,SKU-011,S,Raw Denim,0,2026-06-30
Flatiron,SKU-011,M,Indigo,3,2026-06-26
Flatiron,SKU-011,M,Black,5,2026-06-27
Flatiron,SKU-011,M,Stone Wash,9,2026-06-30
Flatiron,SKU-011,M,Raw Denim,5,2026-06-24
Flatiron,SKU-011,L,Indigo,1,2026-06-27
Flatiron,SKU-011,L,Black,9,2026-06-26
Flatiron,SKU-011,L,Stone Wash,1,2026-06-29
Flatiron,SKU-011,L,Raw Denim,0,2026-06-28
Flatiron,SKU-011,XL,Indigo,1,2026-06-26
Flatiron,SKU-011,XL,Black,0,2026-06-24
Flatiron,SKU-011,XL,Stone Wash,0,2026-07-04
Flatiron,SKU-011,XL,Raw Denim,7,2026-06-26
Flatiron,SKU-012,XS,Indigo,3,2026-07-05
Flatiron,SKU-012,XS,Black,4,2026-06-25
Flatiron,SKU-012,XS,Stone Wash,3,2026-07-02
Flatiron,SKU-012,XS,Raw Denim,5,2026-06-26
Flatiron,SKU-012,S,Indigo,8,2026-06-30
Flatiron,SKU-012,S,Black,1,2026-07-01
Flatiron,SKU-012,S,Stone Wash,1,2026-07-05
Flatiron,SKU-012,S,Raw Denim,2,2026-07-01
Flatiron,SKU-012,M,Indigo,5,2026-07-05
Flatiron,SKU-012,M,Black,3,2026-06-24
Flatiron,SKU-012,M,Stone Wash,7,2026-06-24
Flatiron,SKU-012,M,Raw Denim,7,2026-06-29
Flatiron,SKU-012,L,Indigo,4,2026-07-05
Flatiron,SKU-012,L,Black,0,2026-06-24
Flatiron,SKU-012,L,Stone Wash,0,2026-07-06
Flatiron,SKU-012,L,Raw Denim,3,2026-06-25
Flatiron,SKU-012,XL,Indigo,3,2026-07-02
Flatiron,SKU-012,XL,Black,1,2026-06-25
Flatiron,SKU-012,XL,Stone Wash,1,2026-06-29
Flatiron,SKU-012,XL,Raw Denim,5,2026-06-26
Flatiron,SKU-013,XS,Indigo,2,2026-07-04
Flatiron,SKU-013,XS,Black,0,2026-06-26
Flatiron,SKU-013,XS,Stone Wash,3,2026-07-02
Flatiron,SKU-013,XS,Raw Denim,6,2026-06-27
Flatiron,SKU-013,S,Indigo,0,2026-06-30
Flatiron,SKU-013,S,Black,0,2026-07-04
Flatiron,SKU-013,S,Stone Wash,5,2026-06-27
Flatiron,SKU-013,S,Raw Denim,2,2026-06-23
Flatiron,SKU-013,M,Indigo,6,2026-07-06
Flatiron,SKU-013,M,Black,6,2026-06-29
Flatiron,SKU-013,M,Stone Wash,2,2026-07-05
Flatiron,SKU-013,M,Raw Denim,2,2026-07-01
Flatiron,SKU-013,L,Indigo,2,2026-07-05
Flatiron,SKU-013,L,Black,4,2026-06-22
Flatiron,SKU-013,L,Stone Wash,5,2026-07-02
Flatiron,SKU-013,L,Raw Denim,5,2026-07-01
Flatiron,SKU-013,XL,Indigo,10,2026-07-03
Flatiron,SKU-013,XL,Black,6,2026-06-26
Flatiron,SKU-013,XL,Stone Wash,2,2026-06-29
Flatiron,SKU-013,XL,Raw Denim,1,2026-07-03
Flatiron,SKU-014,XS,Indigo,0,2026-07-02
Flatiron,SKU-014,XS,Black,7,2026-07-04
Flatiron,SKU-014,XS,Stone Wash,0,2026-06-30
Flatiron,SKU-014,XS,Raw Denim,5,2026-06-28
Flatiron,SKU-014,S,Indigo,0,2026-06-23
Flatiron,SKU-014,S,Black,2,2026-06-26
Flatiron,SKU-014,S,Stone Wash,3,2026-07-05
Flatiron,SKU-014,S,Raw Denim,8,2026-06-27
Flatiron,SKU-014,M,Indigo,3,2026-06-29
Flatiron,SKU-014,M,Black,1,2026-06-29
Flatiron,SKU-014,M,Stone Wash,2,2026-06-22
Flatiron,SKU-014,M,Raw Denim,0,2026-06-26
Flatiron,SKU-014,L,Indigo,4,2026-06-26
Flatiron,SKU-014,L,Black,4,2026-06-24
Flatiron,SKU-014,L,Stone Wash,6,2026-06-30
Flatiron,SKU-014,L,Raw Denim,7,2026-06-27
Flatiron,SKU-014,XL,Indigo,5,2026-06-27
Flatiron,SKU-014,XL,Black,9,2026-06-30
Flatiron,SKU-014,XL,Stone Wash,4,2026-06-30
Flatiron,SKU-014,XL,Raw Denim,9,2026-06-27
Flatiron,SKU-015,XS,Indigo,0,2026-06-24
Flatiron,SKU-015,XS,Black,0,2026-06-29
Flatiron,SKU-015,XS,Stone Wash,3,2026-07-04
Flatiron,SKU-015,XS,Raw Denim,5,2026-06-25
Flatiron,SKU-015,S,Indigo,0,2026-07-05
Flatiron,SKU-015,S,Black,0,2026-07-04
Flatiron,SKU-015,S,Stone Wash,4,2026-07-02
Flatiron,SKU-015,S,Raw Denim,3,2026-06-30
Flatiron,SKU-015,M,Indigo,0,2026-06-28
Flatiron,SKU-015,M,Black,2,2026-06-25
Flatiron,SKU-015,M,Stone Wash,1,2026-07-06
Flatiron,SKU-015,M,Raw Denim,4,2026-07-03
Flatiron,SKU-015,L,Indigo,6,2026-06-30
Flatiron,SKU-015,L,Black,8,2026-06-27
Flatiron,SKU-015,L,Stone Wash,1,2026-07-01
Flatiron,SKU-015,L,Raw Denim,2,2026-07-01
Flatiron,SKU-015,XL,Indigo,0,2026-06-28
Flatiron,SKU-015,XL,Black,0,2026-06-30
Flatiron,SKU-015,XL,Stone Wash,5,2026-06-29
Flatiron,SKU-015,XL,Raw Denim,4,2026-06-29
Flatiron,SKU-016,XS,Indigo,8,2026-06-28
Flatiron,SKU-016,XS,Black,3,2026-06-26
Flatiron,SKU-016,XS,Stone Wash,0,2026-06-29
Flatiron,SKU-016,XS,Raw Denim,5,2026-06-26
Flatiron,SKU-016,S,Indigo,7,2026-06-27
Flatiron,SKU-016,S,Black,2,2026-06-30
Flatiron,SKU-016,S,Stone Wash,6,2026-07-02
Flatiron,SKU-016,S,Raw Denim,6,2026-06-26
Flatiron,SKU-016,M,Indigo,2,2026-07-05
Flatiron,SKU-016,M,Black,4,2026-07-02
Flatiron,SKU-016,M,Stone Wash,6,2026-06-27
Flatiron,SKU-016,M,Raw Denim,1,2026-07-03
Flatiron,SKU-016,L,Indigo,0,2026-06-26
Flatiron,SKU-016,L,Black,0,2026-07-05
Flatiron,SKU-016,L,Stone Wash,7,2026-06-24
Flatiron,SKU-016,L,Raw Denim,1,2026-06-22
Flatiron,SKU-016,XL,Indigo,2,2026-06-29
Flatiron,SKU-016,XL,Black,1,2026-07-02
Flatiron,SKU-016,XL,Stone Wash,7,2026-07-03
Flatiron,SKU-016,XL,Raw Denim,0,2026-06-27
